"pt","num"
"Aprovar a #PEC55 é institucionalizar a PLUTOCRACIA no Brasil. Governo dos mais ricos fazendo tudo para acumular mais riqueza! #oPovoDecide",1
"Contra a #PEC55 ocupatudo!",1
"Quero ve levar um plebiscito sobre a #pec55 e o povo decidir a saída da crise pela taxação das grandes fortunas #oPovoDecide",1
"RT @sandraselmadere: Relator rejeita emenda de @gleisi que propunha referendo à PEC55, mas é #oPovoDecide https://t.co/cuU5NzHBn8",1
"O petróleo ia pra educação, mas agora vai pro gringo. E o pato achando que tava salvando o país... #PEC55 #oPovoDecide",1
"RT PTnaCamara: Saúde sucateada, investimentos em hospitais zerados. SUS falido. Esse é o futuro do Brasil com a #PEC55 Diga não! #oPovoDeci…",1
"RT @lidicedamata: #PEC55Não #OPovoDecide #PEC55QueroDecidir #ReferendoJá Começou sessão temática da #PEC55 no @SenadoFederal Ao vivo: https…",1
"RT @Tiih_soarez: Quero ve levar um plebiscito sobre a #pec55 e o povo decidir a saída da crise pela taxação das grandes fortunas #oPovoDeci…",1
"@fatimabezerra sou contra a pec55",1
"#oPovoDecide https://t.co/DE7CA0sa62",1
"#OPovoDecide PEC55. Uma chamada para uma batalha de #TAG contra um golpista q ataca emojis e um congresso q não ouve o povo. Mas vamos lá!",1
"#PEC55",1
"RT @panjokermeso: #OPovoDecide PEC55. Uma chamada para uma batalha de #TAG contra um golpista q ataca emojis e um congresso q não ouve o po…",1
"E o tal economista também que jogou o Brasil no abismo? Não fosse isso, provavelmente, a #PEC55 não seria necessári… https://t.co/cKESDlW0Ld",1
"Brasil JÁ ESTÁ na contra mão do mundo. https://t.co/HzDrXOnuwa",1
"não a PEC55 #oPovoDecide https://t.co/t2xYqSnin1",1
"PTnoSenado: RT enioverri: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes fortunas, o governo prefere tirar de quem tem menos #OP…",1
"RT @brutuspuromalte: não a PEC55 #oPovoDecide https://t.co/t2xYqSnin1",1
"Diário Marcelo justino já saiu! https://t.co/lHA3eeguZf Graças a @agora_rn @Apartamento702 @william_locutor #opovodecide #pec55",1
"Diário Marcelo justino já saiu! https://t.co/PqhfXmpYCY Graças a @agora_rn @Apartamento702 @william_locutor #opovodecide #pec55",1
"#oPovoDecide ILEGITIMO E CORRUPTO O MORO È CEGO OU È PARCIAL .. https://t.co/4Q12t5Edm5",1
"Não permita que um governo ilegítimo decida por você. #NãoÀPEC55 #oPovoDecide https://t.co/XOhko7Kjfj",1
"Plenário - Sessão temática - 22/11/2016 https://t.co/38CfVGZ4Mi via @YouTube #pec55",1
"(A) O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide",1
"#PEC55 = MALDADE AO POVO https://t.co/g4xEsvobv8",1
"#PEC55 = MALDADE AO POVO https://t.co/JQQQ6Mkg0H https://t.co/Ks0inRVJmk",1
"#oPovoDecide sempre!! https://t.co/MjVO2J8OfQ",1
"#oPovoDecide SR SENADORES VC PASSARAO O POVO PASSARINHO VOTE CONTRA #PEC55 ...ISTO MATA https://t.co/mZQOVC89NJ",1
"O povo não decide mais nada! O golpe foi consumado, a democracia acabou! Agora é ditadura https://t.co/EJ2uI4pIz7",1
"MENTIRA. https://t.co/VV3AECLIa1",1
"@renancalheiros  defendo PEC55 é piada! Ele N consegue disfarçar  incomodo de mentir para todo BR! Existem alternativas basta ter seriedade",1
"RT @SenadoraRegina: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide",1
"@fatimabezerra Senador(a), como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir",1
"RT @fatimabezerra: (A) O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide",1
"Professora Laura Carvalho, da Fac. de Economia da USP,explica o prejuízo da PEC 241 (Pec55) para o país https://t.co/zCVwZ4TgsT #oPovoDecide",1
"A PEC55 chamada PEC do gasto público ou do Teto foi tecida c os golpistas jantando o almoço dos trabalhadores, jovens e pobres. #OPovoDecide",1
"Senador .@LindbergFarias, como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir #oPovoDecide",1
"RT @panjokermeso: A PEC55 chamada PEC do gasto público ou do Teto foi tecida c os golpistas jantando o almoço dos trabalhadores, jovens e p…",1
"@garibaldifilho Senador(a), como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir",1
"Senador .@MCrivella como a #PEC55 vai mudar a minha por 20 anos,  quero participar. Quero referendo! #PEC55QueroDecidir #oPovoDecide",1
"20 anos também é tempo demais, eu não concordo, o texto precisa ser mais flexível e gradual #PEC55 #oPovoDecide",1
"@joseagripino Senador(a), como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir",1
"A educação deve perder R$ 24 bilhões anuais de orçamento com a PEC da Maldade
https://t.co/mDcgDxhiGJ #oPovoDecide #NãoÀPEC55",1
"A educação deve perder R$ 24 bilhões anuais de orçamento com a PEC da Maldade
https://t.co/sFXzDDINKS #oPovoDecide #NãoÀPEC55",1
"Outros caminhos são possíveis. Penalizar o povo não é nunca a melhor escolha. Vamos dizer não à #PEC55. Referendo já. #oPovoDecide",1
"PEC55 não pode passar
#oPovoDecide NÃO AO CONGELAMENTO DOS INVESTIMENTOS EM SAUDE E EDUCAÇÃO",1
"Afavor da #PEC55 governo tem que ter limites nos gastos 
@requiaopmdb",1
"RT @MarcianoBrito13: Professora Laura Carvalho, da Fac. de Economia da USP,explica o prejuízo da PEC 241 (Pec55) para o país https://t.co/z…",1
"#PEC55 ISTO MATA SRS @SenadoFederal  VCS PASSARAO O POVO PASSARINHO UM DIA VCS IRAO VOAR E VAO DEIXAR O NINHO P QUE… https://t.co/YPGgbl6TTM",1
"Senador .@RomarioOnze como a #PEC55 vai mudar a minha por 20 anos,  quero  participar. Quero referendo! #PEC55QueroDecidir #oPovoDecide",1
"É fácil pensar a favor da PEC55 que só irá prejudicar saúde, educação e assistências sociais quando não depende dos mesmos #oPovoDecide",1
"RT @BohnGass: A educação deve perder R$ 24 bilhões anuais de orçamento com a PEC da Maldade
https://t.co/mDcgDxhiGJ #oPovoDecide #NãoÀPEC55",1
"PEC55 —  https://t.co/bpv2OX4gY4",1
"RT @Welodas: É fácil pensar a favor da PEC55 que só irá prejudicar saúde, educação e assistências sociais quando não depende dos mesmos #oP…",1
"PEC55 —  https://t.co/bpv2OXlRPC",1
"Não quero PEC para os meu filhos! #oPovoDecide https://t.co/Zakh1V2NGz",1
"#oPovoDecide : a maioria esmagadora da sociedade manifestou-se CONTRA A PEC https://t.co/VBLZQNsr62",1
"PEC55 retira os recursos do SUS e educação pública, prioriza o pagamentos aos banqueiros, referendo Já #OPovoDecide",1
"RT @lgodan: Não quero PEC para os meu filhos! #oPovoDecide https://t.co/Zakh1V2NGz",1
"RT @Fer912: #oPovoDecide sempre!! https://t.co/MjVO2J8OfQ",1
"Meu voto para deputado federal não foi em vão, é isso aí, Verri. #oPovoDecide https://t.co/IDhadUEYGo",1
"RT @thespacelink: Senador .@RomarioOnze como a #PEC55 vai mudar a minha por 20 anos,  quero  participar. Quero referendo! #PEC55QueroDecidi…",1
"RT @TalySlr_Araujo: 20 anos também é tempo demais, eu não concordo, o texto precisa ser mais flexível e gradual #PEC55 #oPovoDecide",1
"RT @ALZIRALOPES18: #oPovoDecide : a maioria esmagadora da sociedade manifestou-se CONTRA A PEC https://t.co/VBLZQNsr62",1
"@fatimabezerra Sou contra a PEC55 e também não apoio o governo golpista.",1
"Vejo a direção nacional do PT e da CUT falando da PEC55... PQ não evitaram q Dilma caísse? Hoje não precisariam se preocupar c/ a PEC55! ¬¬",1
"PEC55 N trará crescimento econômico ao BR!  Estes ditos ajustes fiscais tendem a recessão no curto prazo! Câmbio desvalorizado ➕ inflação!",1
"#pec55 o brasil sofrera c aprovado!ministro da cultura fez o certo,interesses pessoais acima dos do estado então entrega o cargo! quarto já?",1
"So tem gente aqui que n leu #PEC55 e ta subindo essa hashtag pq esquerda ta pedindo fala serio 
#oPovoDecide",1
"#oPovoDecide https://t.co/Ddgbg0PmK1",1
"ELE QUE BRINCAR DE SER CHEFE, TUDO BEM, SÓ QUE NÃO PODERA MEXER NAS LEIS DO PAIS.😎 https://t.co/busGOhiHSb",1
"RT @andreoli69: Vejo a direção nacional do PT e da CUT falando da PEC55... PQ não evitaram q Dilma caísse? Hoje não precisariam se preocupa…",1
"RT @cami_hufflepuff: Meu voto para deputado federal não foi em vão, é isso aí, Verri. #oPovoDecide https://t.co/IDhadUEYGo",1
"RT @NiltoTatto: Outros caminhos são possíveis. Penalizar o povo não é nunca a melhor escolha. Vamos dizer não à #PEC55. Referendo já. #oPov…",1
"#PEC55 não pode passar #oPovoDecide #CTBNaDefesaDosDireitos https://t.co/Jd56hUVnHN",1
"#PEC55Não #OPovoDecide Quem disse q #PEC55 não vai prejudicar população? Corrigir gastos apenas p/inflação igual reduzir políticas públicas",1
"@PTnaCamara Nossa bancada deputados/senadores quer ouvir a população sobre a #PEC55. #oPovoDecide pq 20 anos d congelamento é crime",1
"RT @rosange41430646: Foi um golpe bem arquitetado. https://t.co/PeRthjDPoj",1
"Teto de gastos #PEC55 é importante pra tapar buraco que antiga gestao deixou na economia 
#oPovoDecide",1
"A elite deve ou não contribuir para equilibrar as contas públicas? A #PEC55 diz que não. https://t.co/DIiGTl6lnS #oPovoDecide",1
"#oPovoDecide expressa a mobilização que pede referendo para a sociedade decidir sobre a #PEC55",1
"RT @lidicedamata: #PEC55Não #OPovoDecide Quem disse q #PEC55 não vai prejudicar população? Corrigir gastos apenas p/inflação igual reduzir…",1
"#PEC55 não pode passar #oPovoDecide #CTBNaDefesaDosDireitos https://t.co/1o1kmgDGBg",1
"#oPovoDecide N Pec55! Esse retrocesso N pode ser imposto a força contra BR!! Tenham vergonha na cara e cortem as mordomias e altos salarios!",1
"O povo deve decidir. #referendojá #oPovoDecide https://t.co/n1ww6QwDhJ",1
"#oPovoDecide 
PEC55 
PEC241 
Brasil 
Democracia https://t.co/rqiqdimNsh",1
"A #PEC55 #PEC241 potencializa desigualdade regional e de renda.#Nordeste possui 53% da Pop em Idade de trabalho sem oportunidade.#PNAD #IBGE",1
"RT @PTnaCamara: A elite deve ou não contribuir para equilibrar as contas públicas? A #PEC55 diz que não. https://t.co/DIiGTl6lnS #oPovoDeci…",1
"Não a Pec55
#oPovoDecide https://t.co/CUmSxx6Bqy",1
"#oPovoDecide https://t.co/sMvmuA6gLC",1
"#oPovoDecide 
PEC55 
Brasil 
Democracia https://t.co/m9zH3qwEY7",1
"#oPovoDecide 
PEC55 
Democracia https://t.co/Ij3OUb4pGv",1
"#oPovoDecide 
PEC55 
PEC241 
Brasil https://t.co/1zKYXBgJjw",1
"#oPovoDecide 
PEC55 
PEC241 
Democracia https://t.co/qrXaFiJmgq",1
"RT @Fi2013M: #oPovoDecide 
PEC55 
PEC241 
Brasil https://t.co/1zKYXBgJjw",1
"@lasiermartins Senador(a), como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir",1
"NÃO à PEC 55! #oPovoDecide https://t.co/2savL0Onfa",1
"RT @ptrodrigosoares: PEC55 retira os recursos do SUS e educação pública, prioriza o pagamentos aos banqueiros, referendo Já #OPovoDecide",1
"@anaamelialemos Senador(a), como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir",1
"RT @Fi2013M: #oPovoDecide 
PEC55 
Democracia https://t.co/Ij3OUb4pGv",1
"#PEC55 Estudantes de dezenove estados de todas as regiões têm ocupado as escolas públicas para debater a PEC 55 #OcupaTudo #oPovoDecide #BR",1
"Pessoal que é contra #PEC55 leia n vai na onda dessa esquerda que so quer confusao  
#oPovoDecide",1
"Plenário - Sessão temática - #PEC55 22/11/2016 https://t.co/h10VqBUfFT via @YouTube",1
"Plenário - Sessão temática - #PEC55 22/11/2016 https://t.co/mipgOfSQY5 via @YouTube",1
"ptadeu_pt: RT CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por iss… https://t.co/kbGFhX4UjR",1
"O Temer é o pior presidente da história!!!  #PEC55  #oPovoDecide",1
"Esse será o futuro do Brasil SEM A PEC 55.
#SIMAPEC55 https://t.co/dGruQCd6gR",1
"#oPovoDecide 
PEC55 
Democracia https://t.co/HplmYaTcai",1
"RT @oConsciente: PTnaCamara: Uma decisão que vai afetar o dia-a-dia das pessoas por 20 anos como a #PEC55 não pode ser tomada sem a aprovaç…",1
"Um plebiscito sobre a #PEC55 241... é racional e muito democrático. Maior mudança da Constituição de 88. Povo decide. 
#PEC55QueroDecidir",1
"#oPovoDecide https://t.co/qtG70a9v7m",1
"Povos indígenas, quilombolas, pescadores artesanais e quebradeiras de coco no Planalto contra a #PEC241 #PEC55 e… https://t.co/L96LX76QHr",1
"RT @Fi2013M: #oPovoDecide 
PEC55 
Democracia https://t.co/HplmYaTcai",1
"# Não a PEC55",1
"Povo manipulado pelo @ptbrasil e seu discurso apocalíptico de sempre. https://t.co/xdNXmW5WVo",1
"uem paga o pato com a #PEC55 é o Povo. Não taxam grandes furtunas, o governo prefere tirar de quem tem menos  #OPovoDecide",1
"PEC da Maldade pode cortar até 90% do orçamento da Cultura. Você concorda?
https://t.co/b9ALzfSNFU #oPovoDecide #NãoÀPEC55",1
"PEC da Maldade pode cortar até 90% do orçamento da Cultura. Você concorda?
https://t.co/QHYvMKMWVR #oPovoDecide #NãoÀPEC55",1
"RT @zarathuts: PEC55 não pode passar
#oPovoDecide NÃO AO CONGELAMENTO DOS INVESTIMENTOS EM SAUDE E EDUCAÇÃO",1
"RT @BohnGass: PEC da Maldade pode cortar até 90% do orçamento da Cultura. Você concorda?
https://t.co/QHYvMKMWVR #oPovoDecide #NãoÀPEC55",1
"PEC 55 não pode passar. #oPovoDecide https://t.co/Rz9r6vWUIy",1
"O cara q fala agora defendendo a PEC55 afirma q a o anúncio dela já melhorou a credibilidade de empresários. Ora, é óbvio.",1
"RT @botecofeminista: uem paga o pato com a #PEC55 é o Povo. Não taxam grandes furtunas, o governo prefere tirar de quem tem menos  #OPovoDe…",1
"@RomarioOnze Senador, como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #OPovoDecide",1
"Se preparem, porque a ocupação do @Planalto é só mais um exemplo do que os trabalhadores estamos dispostos a fazer… https://t.co/4k6PzP1ORz",1
"RT @botecofeminista: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide",1
"@MCrivella Senador,como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #OPovoDecide (mesmo banido da sua página)",1
"\"Vocês não têm certeza de que a #PEC55 é a melhor solução? Que venha o aval do povo então!\"
#Referendo
#oPovoDecide https://t.co/1EkJQ5n3jl",1
"RT @rportooficial: O povo deve decidir. #referendojá #oPovoDecide https://t.co/n1ww6QwDhJ",1
"educação e saude anticiclica,reformas em portos piblicos,investimento em agricultura para meroria da produtividade #PEC55 estado eficiente",1
"Para o secretário-geral da CUT, quem representa a classe trabalhadora não pode se omitir de luta contra a #PEC55. https://t.co/mMNxeHrLXq",1
"RT @thespacelink: Senador .@MCrivella como a #PEC55 vai mudar a minha por 20 anos,  quero participar. Quero referendo! #PEC55QueroDecidir #…",1
"RT @thespacelink: Senador .@LindbergFarias, como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDeci…",1
"RT @RecitavaPm: É fácil pensar a favor da PEC55 que só irá prejudicar saúde, educação e assistências sociais quando não depende dos mesmos…",1
"Todos contra a PEC 55 #oPovoDecide https://t.co/CLSKRyFSyC",1
"Aos  estudantes que não é chegado à uma leitura. Assista ao debate da PEC55 neste momento na TVSENADO. Proteste tendo um real conhecimento.",1
"armando castelar contraditório há ! o senhor defende o estado minimo ? #pec55 na @tvsenado",1
"PEC da Maldade pode cortar até 90% do orçamento da Cultura. Você concorda?
https://t.co/lUqWi0IVY7 #oPovoDecide #NãoÀPEC55",1
"#oPovoDecide  Não à PEC55 https://t.co/g6lEUOOU3p",1
"A #PEC55 não pode passar. 
#oPovoDecide",1
"@ACastelar o contraditório há ! o senhor defende o estado minimo ? #pec55 na @tvsenado .. os mesmos dados vistos de economistas diferentes !",1
"eu tinha duvidas, agora concordo 100% https://t.co/hfdLjAxvTm",1
"Governo gasta gasta gasta... ai qndo faz #PEC55 teto de gastos vem esquerda falando q governo tem q gastar msm fundar pais mais
#oPovoDecide",1
"O governo tem obrigação de ouvir o que a população pensa a respeito da #Pec55. O poder pertence ao povo! 
 #oPovoDecide",1
"RT @Deodoro33: #oPovoDecide  Não à PEC55 https://t.co/g6lEUOOU3p",1
"RT @KTDNN_S: O governo tem obrigação de ouvir o que a população pensa a respeito da #Pec55. O poder pertence ao povo! 
 #oPovoDecide",1
"PEC55:aplicação federal no SUS cairá para 1,0% do PIB, reduzindo o gasto consolidado em saúde pública para 3,2% do PIB (contra 8% no mundo)",1
"Algo tão importante tem que ouvir a população #pec55 #oPovoDecide",1
"Retweeted Midia NINJA (@MidiaNINJA):

PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda... https://t.co/E4JNfBX1Ga",1
"@LindbergFarias @CheZeGuevara Não à PEC55. Sim à tributação dos dividendos pagos por pessoas jurídicas. #oPovoDecide",1
"Pegadinha da PEC55: governo antecipa para 2017 a aplicação de 15% em saúde para prorrogar o início das perdas de recursos a partir de 2018",1
"Além da decadência física, tb temos aí a decadência moral, intelectual e humana
#oPovoDecide pela não aprovação da… https://t.co/NontI2luC6",1
"RT @crabastos: Retweeted Midia NINJA (@MidiaNINJA):

PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda... https://t…",1
"brics parabéns boa ideia .... #pec55 papo cognitivo !  #tvsenado",1
"#oPovoDecide https://t.co/Y9uCCjCYhe",1
"O ajuste proposto pela PEC55 não é o caminho certo para colocar a economia nos trilhos. PEC55 é tremendamente injusta! #oPovoDecide",1
"Apoio o referendum para pec55.Nós temos que decidir sobre nosso futuro! #oPovoDecide",1
"RT @NiltoTatto: O ajuste proposto pela PEC55 não é o caminho certo para colocar a economia nos trilhos. PEC55 é tremendamente injusta! #oPo…",1
"contra a PEC 55 do golpe. Menos dinheiro para os especuladores do país. Mais nacionalismo. Fora Michel Lulia… https://t.co/RFoRm3cTC2",1
"brics parabéns boa ideia brics parabéns boa ideia  luiz gonzaga belluzzo ....  .... #pec55 papo cognitivo !  #tvsenado",1
"#oPovoDecide e não quer a PEC55. O povo quer taxação das grandes fortunas, auditoria da dívida pública e #ForaTemer.",1
"A propaganda esconde os reais impactos e intenções da #PEC55 e limita-se a vendê-la como produto eficaz na arrumação da casa  #oPovoDecide",1
