"pt","en" 
"RT @humbertocostapt: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide","RT @humbertocostapt: What does the government want with # PEC55? Give account of the interest of bankers to the people. Referendum Already! #DeDecide"
"RT @soniagamino: #oPovoDecide https://t.co/ZijThxrsRJ","RT @myselfs"
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide","RT @BohnGass: Illegitimate and conniving with corruption, Temer can not have any power over the future of Brazil. # PEC55 #oDeciding"
"RT @CheZeGuevara: 85 % da população quer opinar sobre a PEC do fim do mundo. #oPovoDecide https://t.co/AIBh6XGWHa","RT @CheZeGuevara: 85% of the population wants to give their opinion on the PEC of the end of the world. #oPetDecide https://t.co/AIBh6XGWHa"
"#opovodecide
Tb apoio o referendum popular à PEC55.
E você?","#opovodecide  Tb support the popular referendum to PEC55.  Is that you?"
"RT @SenadoFederal: O Senado já começou a debater a #PEC55, que impõe um  limite de gastos ao governo durante 20 anos. Confira:… ","RT @SenadoFederal: The Senate has already begun to debate # PEC55, which imposes a spending limit on the government for 20 years. Check it:…"
"RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag… ","RT @CUT_Brasil: People can not be left out of a decision as important as that of # PEC55. So, referendum already!  Use the tag ..."
"RT @CheZeGuevara: 85 % da população quer opinar sobre a PEC do fim do mundo. #oPovoDecide https://t.co/AIBh6XGWHa","RT @CheZeGuevara: 85% of the population wants to give their opinion on the PEC of the end of the world. #oPetDecide https://t.co/AIBh6XGWHa"
"#oPovoDecide São os direitos dos brasileiros que estão em jogo, essa decisão tem que ser nossa!!! https://t.co/b3ArOmleR3","#oPovoDecide It is the rights of the Brazilians that are at stake, this decision must be ours !!! Https://t.co/b3ArOmleR3"
"RT @humbertocostapt: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide","RT @humbertocostapt: What does the government want with # PEC55? Give account of the interest of bankers to the people. Referendum Already! #DeDecide"
"RT @enioverri: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes fortunas, o governo prefere tirar de quem tem menos #OPovoDecide","RT @english: Who pays the duck with # PEC55 is the People. Do not tax big fortunes, the government prefers to take away from those who have less #OPdecide"
"#oPovoDecide não a pec55 https://t.co/fERs5GRkx5","#oPotDecide not to pec55 https://t.co/fERs5GRkx5"
"RT @Cecillia: Povos indígenas, quilombolas, pescadores artesanais e quebradeiras de coco no Planalto contra a #PEC241 #PEC55 e… ","RT @Cecillia: Indigenous peoples, quilombolas, artisanal fishermen and coconut breakers in the Plateau against # PEC241 # PEC55 and ..."
"Por isso Referendo já! #oPovoDecide https://t.co/ISrRt6Qviq","So referendum already! #oPersonDecide https://t.co/ISrRt6Qviq"
"@senadorpetecao 
Senador(a), como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir","Stoner  Senator, as the # PEC55 will change mine for 20 years, I want to participate. I want a referendum! #PEC55Want to Decide"
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @GivaldoVieira: Por isso Referendo já! #oPovoDecide https://t.co/ISrRt6Qviq","RT @GivaldoVieira: Why Referendum already! #oPersonDecide https://t.co/ISrRt6Qviq"
"ABSURDO! @guardian @BBC @elpais_brasil @teleSURtv @ggreenwald @Reuters @nytimes @FranceONUGeneve @UN @CIDH… https://t.co/ptPrr63xJ9","ABSURD! @guardian @BBC @elpais_brasil @teleSURtv @ggreenwald @Reuters @nytimes @FranceONUGeneve @UN @ CIDH ... https://t.co/ptPrr63xJ9"
"RT @CheZeGuevara: 85 % da população quer opinar sobre a PEC do fim do mundo. #oPovoDecide https://t.co/AIBh6XGWHa","RT @CheZeGuevara: 85% of the population wants to give their opinion on the PEC of the end of the world. #oPetDecide https://t.co/AIBh6XGWHa"
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"Congelar o orçamento por 20 anos sem a anuência do povo é ilegítimo. Plebiscito acerca da #PEC55 já. !! #oPovoDecide","Freezing the budget for 20 years without the approval of the people is illegitimate. Plebiscite about # PEC55 already. !! #DeDecide"
"RT @CheZeGuevara: 85 % da população quer opinar sobre a PEC do fim do mundo. #oPovoDecide https://t.co/AIBh6XGWHa","RT @CheZeGuevara: 85% of the population wants to give their opinion on the PEC of the end of the world. #oPetDecide https://t.co/AIBh6XGWHa"
"RT @PTnaCamara: Uma geração inteira perdida. Investimentos congelados por 20 anos graças á #PEC55 - Você concorda? https://t.co/DIiGTkOKwk…","RT @PTnaCamara: A whole generation lost. Investments frozen for 20 years thanks to # PEC55 - Do you agree? Https://t.co/DIiGTkOKwk..."
"É? E pq não consultam a pop. sobre a redução do salário de vocês e redução do número de partidos? É importante tamb… https://t.co/1yO9M02xD0","IT IS? And why not consult pop. On reducing your salary and reducing the number of parties? It's also important ... https://t.co/1yO9M02xD0"
"RT @CheZeGuevara: 85 % da população quer opinar sobre a PEC do fim do mundo. #oPovoDecide https://t.co/AIBh6XGWHa","RT @CheZeGuevara: 85% of the population wants to give their opinion on the PEC of the end of the world. #oPetDecide https://t.co/AIBh6XGWHa"
"A #PEC55 é uma medida irresponsável, injusta e desumana. Saiba mais https://t.co/Hza9QzTprl.
Exija de seu senador o… https://t.co/IC5Pji0WQ9","The # PEC55 is an irresponsible, unjust and inhumane measure. Learn more https://t.co/Hza9QzTprl.  Demand from your senator the ... https://t.co/IC5Pji0WQ9"
"#oPovoDecide Não a PEC 55!! https://t.co/LqwDklxa73","#oPovoDecide Not to PEC 55 !! Https://t.co/LqwDklxa73"
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @humbertocostapt: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide","RT @humbertocostapt: What does the government want with # PEC55? Give account of the interest of bankers to the people. Referendum Already! #DeDecide"
"RT @humbertocostapt: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide","RT @humbertocostapt: What does the government want with # PEC55? Give account of the interest of bankers to the people. Referendum Already! #DeDecide"
"RT @LindbergFarias: O Brasil não pode aprovar uma medida que amplia a desigualdade social. Mostre que você é contra a PEC55 https://t.co/lg…","RT @LindbergFarias: Brazil can not approve a measure that widens social inequality. Show that you are against PEC55 https://t.co/lg..."
"RT CUT_Brasil: Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/qu4CdS27qH","RT CUT_Brazil: What is the need for a referendum for # PEC55? #DeDecide  Understand: https://t.co/qu4CdS27qH"
"RT @MendesLisia: #opovodecide
Tb apoio o referendum popular à PEC55.
E você?","RT @MendesLisia: #opovodecide  Tb support the popular referendum to PEC55.  Is that you?"
"RT @lidicedamata: #PEC55Não #OPovoDecide #ReferendoJá Quem disse que a #PEC55 não vai prejudicar a população? É preciso que se entenda que.…","RT @lidicedamata: # PEC55No #OPdecides # ReferendoJá Who said that # PEC55 will not harm the population? It must be understood that ..."
"RT @BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide","RT @BohnGass: Illegitimate and conniving with corruption, Temer can not have any power over the future of Brazil. # PEC55 #oDeciding"
"@Collor
Senador(a), como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir","@Collor  Senator, as the # PEC55 will change mine for 20 years, I want to participate. I want a referendum! #PEC55Want to Decide"
"RT @humbertocostapt: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide","RT @humbertocostapt: What does the government want with # PEC55? Give account of the interest of bankers to the people. Referendum Already! #DeDecide"
"RT @ptbrasiI: RT CUT_Brasil: Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/qu4CdS27qH","RT @RobertWhite: RT @RobertWilliams #DeDecide  Understand: https://t.co/qu4CdS27qH"
"RT @j_livres: Belém

Ato político cultural contra #Pec55 na Pça da República

Iniciativa professores, técnicos e alunos da UFPA… ","RT @j_livres: Belém    Cultural political act against # Pec55 in Pça da República    UFPA teachers, technicians and students initiative ..."
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"@gladsoncameli L 
Senador(a), como a #PEC55 vai mudar a minha por 20 anos, quero participar. Quero referendo! #PEC55QueroDecidir","@gladsoncameli L  Senator, as the # PEC55 will change mine for 20 years, I want to participate. I want a referendum! #PEC55Want to Decide"
"RT @MidiaNINJA: PEC55 não pode passar
#oPovoDecide Começa agora o Tuitaço contra a emenda constitucional que congelará investimento… ","RT @MidiaNINJA: PEC55 can not pass  #oPovoDecide Tuitaço begins now against the constitutional amendment that will freeze investment ..."
"RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população.… ","RT @LindbergFarias: Tweeting is beginning #Depot! You can not do something as important as the # PEC55 pass without listening to the population ...."
"RT @Cecillia: Povos indígenas, quilombolas, pescadores artesanais e quebradeiras de coco no Planalto contra a #PEC241 #PEC55 e… ","RT @Cecillia: Indigenous peoples, quilombolas, artisanal fishermen and coconut breakers in the Plateau against # PEC241 # PEC55 and ..."
"Diante da rejeição à PEC55, a consulta popular é a única forma de conferir-lhe alguma legitimidade. #oPovoDecide… https://t.co/RHmENMNJEa","Faced with rejection of PEC, 55 popular consultation is the only way to give it some legitimacy. #DepartsDecide ... https://t.co/RHmENMNJEa"
"RT @GivaldoVieira: Por isso Referendo já! #oPovoDecide https://t.co/ISrRt6Qviq","RT @GivaldoVieira: Why Referendum already! #oPersonDecide https://t.co/ISrRt6Qviq"
"MENTIRA. https://t.co/0p6YyhGUZ3","LIE. Https://t.co/0p6YyhGUZ3"
"#oPovoDecide https://t.co/8tuPWQOxFf","#oPetDecide https://t.co/8tuPWQOxFf"
"RT @CUT_Brasil: Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/eSbj8zxAfK","RT @CUT_Brasil: What is the need for a referendum for # PEC55? #DeDecide  Understand: https://t.co/eSbj8zxAfK"
"RT @PTnaCamara: Uma geração inteira perdida. Investimentos congelados por 20 anos graças á #PEC55 - Você concorda? https://t.co/DIiGTkOKwk…","RT @PTnaCamara: A whole generation lost. Investments frozen for 20 years thanks to # PEC55 - Do you agree? Https://t.co/DIiGTkOKwk..."
"PEC55 —  https://t.co/NPjNJz5swd","PEC55 - https://t.co/NPjNJz5swd"
"RT @NiltoTatto: A #PEC55 é uma medida irresponsável, injusta e desumana. Saiba mais https://t.co/Hza9QzTprl.
Exija de seu senador o… ","RT @NiltoTatto: The # PEC55 is an irresponsible, unfair and inhumane measure. Learn more https://t.co/Hza9QzTprl.  Demand from your senator the ..."
"RT @sandraselmadere: Diante da rejeição à PEC55, a consulta popular é a única forma de conferir-lhe alguma legitimidade. #oPovoDecide… ","RT @sandraselmadere: Faced with rejection of PEC55, popular consultation is the only way to give it some legitimacy. #Deciding ..."
"RT @PTnaCamara: Uma decisão que vai afetar o dia-a-dia das pessoas por 20 anos como a #PEC55 não pode ser tomada sem a aprovação do povo #o…","RT @PTnaCamara: A decision that will affect people's daily lives for 20 years as # PEC55 can not be taken without the approval of the people # o ..."
