"pt","en" 
"RT @alnanet: Estudantes e servidores fazem ato contra #PEC55 nesta quarta em Santana do Ipanema https://t.co/KasdfrAwvx #Sertao https://t.c…","RT @alnanet: Students and servers do act against # PEC55 this Wednesday in Santana do Ipanema https://t.co/KasdfrAwvx #Serialate https: //t.c..."
"@folha @uneoficial Caravana contra a #PEC55 https://t.co/3JC5jXq4Pm","@folha @uneoficial Caravan against # PEC55 https://t.co/3JC5jXq4Pm"
"Pedro Rossi: #PEC55 es un imposible matemático para el crecimiento del gasto en salud y educación #PaguenLoJusto #PortoAlegre2016","Pedro Rossi: # PEC55 is an impossible mathematician for the growth of spending on health and education #PaguenLoJusto # PortoAlegre2016"
"Pedro Rossi: #PEC55 parte de un diagnóstico equivocado #PortoAlegre2016 #paguenlojusto","Pedro Rossi: # PEC55 part of a wrong diagnosis # PortoAlegre2016 #paguenlojusto"
"Pedro Rossi: el objetivo del #PEC55 no es crecimiento, sino el cambio de proyecto político en #Brasil #PortoAlegre2016 #PaguenLoJusto","Pedro Rossi: The objective of # PEC55 is not growth, but the change of political project in #Brasil # PortoAlegre2016 #PaguenLoJusto"
"Estudantes e servidores fazem ato contra #PEC55 nesta quarta em Santana do Ipanema https://t.co/KasdfrAwvx #Sertao https://t.co/Tk81gagjOa","Students and servers do act against # PEC55 this Wednesday in Santana do Ipanema https://t.co/KasdfrAwvx #Sertao https://t.co/Tk81gagjOa"
"#PEC55 não deveria existir
Mas sim reduzir salários dos magistrados e politicos. Querem arroxar quem não tem mais para dar.","# PEC55 should not exist  But reduce wages of magistrates and politicians. They want to purge who does not have more to give."
"RT @marcostalhari: Retweeted Turquim (@turquim5):

#OcupaTudo...Número de universidades ocupadas contra PEC da Maldade do Gov... https://t.…","RT @marcostalhari: Retweeted Turquim (@ turquim5):    #OccupiesAll ... Number of universities occupied against PEC of Gov ... https: //t...."
"Retweeted Turquim (@turquim5):

#OcupaTudo...Número de universidades ocupadas contra PEC da Maldade do Gov... https://t.co/37gBFd8NZl","Retweeted Turquim (@ turquim5):    #OcupaTudo ... Number of universities occupied against PEC of Maldade do Gov ... https://t.co/37gBFd8NZl"
"Ainda sobre a PEC55 https://t.co/786SneySOW","Still on PEC55 https://t.co/786SneySOW"
"RT @enfanaleao: Retweeted Turquim (@turquim5):

#OcupaTudo...Número de universidades ocupadas contra PEC da Maldade do Gov... https://t.co/…","RT @mysterious:    #OcupaTudo ... Number of universities occupied against PEC of Maldade do Gov ... https://t.co/..."
"#OcupaTudo!
#PEC241 #PEC55 https://t.co/7LrDoDptAd","#Everyone!  # PEC241 # PEC55 https://t.co/7LrDoDptAd"
"RT @lidicedamata: \\Essa #PEC55 vem romper com o pacto pelos direitos humanos e sociais votados e proclamados na Constituição Cidadã de 88\\"".…""","RT @lidicedamata: \\ This # PEC55 comes to break the pact for human and social rights voted and proclaimed in the Citizen Constitution of 88. """
"Entenda em 5 minutos a PEC-241-16 (Atual PEC 55/16) #pec55 #pec241 #educacao #sinesp... https://t.co/CYgrbGFSJ8","Understand in 5 minutes the PEC-241-16 (Current PEC 55/16) # pec55 # pec241 #educacao #sinesp ... https://t.co/CYgrbGFSJ8"
"Os defensores da PEC55 não falam o pq de 20 anos ...Os jantares carissimos do vampiro temer e dos aumentos rescentes concedidos aos poderes","The defenders of the PEC55 do not speak 20 years pq ... The carissimos dinners of the vampire to fear and of the rescentes increases granted to the powers"
"RT @janbrasileiro_: O demagogo @Sen_Cristovam já perdeu a compostura há algum tempo e certamente votará pelo retrocesso da PEC55. Rasgou o…","RT @MarianChristmas: I do not know what to do. Tore the ..."
"RT @jornal_opopular: Estudantes ocupam prédio de universidade para evitar ocupações https://t.co/DGYLDywtyf #Ocupações #PEC55 #Manifestação…","RT @Public_Popular: Students occupy university building to avoid occupations https://t.co/DGYLDywtyf # Occupations # PEC55 # Demonstration ..."
"Agora eu vou ver a opinião desses perfis sobre a PEC55","Now I will see the opinion of these profiles on the PEC55"
"A PEC é a solução pra quem? Pra nós ou pra eles? #PEC241  #PEC55 https://t.co/oqCem70KFy","PEC is the solution for whom? For us or for them? # PEC241 # PEC55 https://t.co/oqCem70KFy"
"Os artifícios antipoliticos são construídos e embalados em mantos de bondades. Cuidado! A PEC241/PEC55 vai exercer todo seu poder esmagador","Anti-politic artifices are built and packed in robes of goodness. Watch out! The PEC241 / PEC55 will exert all its overwhelming power"
"Sobre a #PEC55 PEC da escuridão...
\\Tem que haver referendo... A população precisa ser ouvida!\""","About the # PEC55 PEC of darkness ...  \\ There must be a referendum ... The population needs to be heard! \ """
"#GleisiHoffmann... https://t.co/pDgx5gwc1i\"",1
@SenadoFederal @MichelTemer e vcs falando em #pec55-241não https://t.co/FwWOdzGJBi""","#GleisiHoffmann ... https://t.co/pDgx5gwc1i\"",1  @SenadoFederal @MichelTemer and you talking at # pec55-241not https://t.co/FwWOdzGJBi """
"Parabéns golpistas assassinos. Tão destruindo até as famílias
Pai mata filho por causa da PEC55
https://t.co/qyRcrcEMSs via @jornal_opopular","Congratulations murderous coup. So destroying even the families  Father kills child because of PEC55  Https://t.co/qyRcrcEMSs via @pornal_opopular"
"RT @emiaguiar: Número de universidades ocupadas contra PEC 55 já chega a 204 - https://t.co/81aSss4uxE","RT @europeter: Number of Universities Occupied Against PEC 55 already reaches 204 - https://t.co/81aSss4uxE"
"O demagogo @Sen_Cristovam já perdeu a compostura há algum tempo e certamente votará pelo retrocesso da PEC55. Rasgo… https://t.co/3Pj2MTNvaU","The @Sen_Cristovam demagogue has already lost his composure for some time and will certainly vote for the retrograde PEC55. I get it ... https://t.co/3Pj2MTNvaU"
"Vamos acompanhar os próximos passos do @Reguffe. Disse que está ao lado do povo, mas votou pelo golpe e talvez apoi… https://t.co/awmJd9ORQ6","Let's follow the next steps of @Reguffe. He said he's on the side of the people, but voted for the coup and maybe ... https://t.co/awmJd9ORQ6"
"Lembra do senador @TelmarioMotaRR que traiu Dilma na votação do golpe e saiu de fininho? Será que trairá o povo e v… https://t.co/n3FgzPpqiO","Remember the senator @TelmarioMotaRR who betrayed Dilma in the vote of the coup and got away from it? Will it betray the people and v ... https://t.co/n3FgzPpqiO"
"O senador @ottoalencar é patriota e não comprometeria o Brasil por 20 anos. Por favor senador, vote contra a PEC55.","Senator @ottoalencar is patriotic and would not compromise Brazil for 20 years. Please senator, vote against PEC55."
"Atenção @alvarodias_, o senhor quer tentar virar presidente. Realmente vai votar pela PEC55? Não seja irresponsável e vote pelo Brasil.","Attention @ alvarodias_, you want to try to become president. Are you really going to vote for PEC55? Do not be irresponsible and vote for Brazil."
"O derrotado nas eleições diretas de 2014 e senador @AecioNeves também votará pela PEC55.","The loser in the 2014 direct elections and senator @AecioNeves will also vote for PEC55."
"@RFI @RFI_Brasil @RSF_inter @Tvrecord @sbtonline @redeglobo @redetv @Bandtv @recordnews @globonews @G1 #R7 @UOL… https://t.co/e5sZw1SBfd","@RFI @RFI_Brasil @RSF_inter @Tvrecord @sbtonline @redeglobo @redetv @Bandtv @recordnews @globonews @ G1 # R7 @ UOL ... https://t.co/e5sZw1SBfd"
"E a @SimoneTebetms que votará pela PEC55? Deve estar 'cagando e andando' para o povo do Mato Grosso do Sul e do res… https://t.co/AnQF4S0bYO","And @SimoneTebetms who will vote for PEC55? It should be 'shitting and walking' for the people of Mato Grosso do Sul and res ... https://t.co/AnQF4S0bYO"
"RT @Castro2Monica: Eu não votei pra vice presidente implantar Ponte para o Futuro (nefasto), Pec55, quebra do monopólio da Petrobrás, terce…","RT @ Castro2Monica: I did not vote for vice president to implement Bridge to the Future (nefarious), Pec55, breach of Petrobras monopoly, third ..."
"O senado abriu para consulta pública a #PEC55 #PECdoFimDoMundo 
Vamos acessar e votar contra! 

https://t.co/a2pQF3zO8n

Vamos divulgar!","The Senate has opened for public consultation the # PEC55 #PECFFoDoMundo  Let's go and vote against!    Https://t.co/a2pQF3zO8n    Let's spread it!"
"#OMundoPrecisaDe menos pec55","#Post less than pec55"
"Extremamente triste c/ a notícia do pai que matou o filho universitário, em Goiânia, por divergências sobre a ocupação de escolas (#PEC55).","Extremely sad with the news of the father who killed the university son, in Goiânia, for disagreements about the occupation of schools (# PEC55)."
"RT @soldadonofront: #PEC55 #PEC241 #NÃO : #FORATEMER! https://t.co/IE6mu3y7xd","RT @soldadonofront: # PEC55 # PEC241 # NO: #FORATEMER! Https://t.co/IE6mu3y7xd"
"#PEC55 #PEC241 #NÃO : #FORATEMER! https://t.co/IE6mu3y7xd","# PEC55 # PEC241 # NO: #FORATEMER! Https://t.co/IE6mu3y7xd"
"O Senador Eunício Oliveira (PMDB) rejeitou todas as emendas
apresentadas à redação da PEC55.","Senator Eunício Oliveira (PMDB) rejected all amendments to the  Presented to the PEC staff."
"RT @paguenlojusto: No #PEC55 // No recorte social, financiemos salud/educación cobrando lo justo a quienes más tienen #PaguenLoJusto https:…","RT @paguenlojusto: No # PEC55 // Do not cut social, we finance health / education charging the fair to those who have more #PaguenLoJusto https: ..."
"No #PEC55 // No recorte social, financiemos salud/educación cobrando lo justo a quienes más tienen #PaguenLoJusto https://t.co/OzHdHIR9tU","No # PEC55 // Do not cut socially, let's finance health / education by charging what is fair to those who have more #PaguenLoJusto https://t.co/OzHdHIR9tU"
"CCJ aprova PEC dos Gastos Públicos https://t.co/PYikDK2Kwe via @sputnik_brasil","CCJ approves PEC of Public Expenditures https://t.co/PYikDK2Kwe via @sputnik_brasil"
"Um carinha do grupo de política que eu participo no fb foi assassinado pelo próprio pai por ter participado de manifestações contra a PEC55","A member of the political group that I participate in the fb was murdered by his own father for having participated in demonstrations against PEC55"
"RT @JenSoares73: ESTUDEI HISTÓRIA DE FORMA REFLEXIVA, Ñ CAIO NA #MÍdiaGolpista / #ProclamaçãoDaRepública #15DeNovembro #foratemer #ocupatud…","RT @ JenSoares73: STUDY REFLECTIVE HISTORY, Ñ CAIO NA # MÍdiaGolpista / #Reclamation # 15November #foratemer # ocupatud ..."
"Ao ler os comentários dessa matéria no Facebook perdi completamente a esperança em bom senso #PEC55 #menosódio https://t.co/nDk1mjKipn","When reading the comments of this article on Facebook I completely lost hope in common sense # PEC55 # menosódio https://t.co/nDk1mjKipn"
"Número de universidades ocupadas contra PEC 55 já chega a 204 - https://t.co/81aSss4uxE","Number of universities occupied against PEC 55 already reaches 204 - https://t.co/81aSss4uxE"
"RT @lidicedamata: Estudantes protestam agora no @SenadoFederal contra #PEC55 e #ReformaEnsinoMedio https://t.co/um9xuARFVB","RT @lidicedamata: Students protest now in @SenadoFederal against # PEC55 and #ReformaEnsinoMedio https://t.co/um9xuARFVB"
"RT @redebrasilatual: FALÁCIA Consultoria do Senado desmente justificativa para #PEC55. Dívida baixou com PT, após 'explosão' com FHC https:…","RT @redebrasilatual: FALÁCIA Consultoria da Senado denied justification for # PEC55. Debt lowered with PT, after 'blast' with FHC https: ..."
"RT @NoticiasdoPARA: Em Belém Estudantes e sindicalistas concentrados em São Brás participam de ato contra a #PEC55 a #PECDAMALDADE  #CruzeO…","RT @NEWPOWERS: In Belém Students and trade unionists concentrated in São Brás participate in an act against # PEC55 to #PECDAMALDADE # CruzeO ..."
"RT @jornal_opopular: Professores da UFG acampam na Universidade em protesto contra a PEC do Teto https://t.co/DDl14qSLlE #PEC55 #UFG #Profe…","RT @jornal_opopular: UFG teachers camp at the University in protest against the Ceiling PEC https://t.co/DDl14qSLlE # PEC55 #UFG # Profe ..."
"Pai que matou próprio filho teria brigado com rapaz por causa de ocupações de escolas https://t.co/4GZCVrg2SZ… https://t.co/seii9kRRZt","Father who killed his own son would have fought with a boy because of school occupations https://t.co/4GZCVrg2SZ... https://t.co/seii9kRRZt"
"https://t.co/kspOrv4INg

#ufpp #ocupação #pec55 #RadioatividadeJP","Https://t.co/kspOrv4INg    #ufpp # occupation # pec55 #RadioactivityJP"
"#pec55
#grevegeral https://t.co/QUWDdItJ8G","# Pec55  #grevegeral https://t.co/QUWDdItJ8G"
"Já fizemos ato, já fizemos ocupação, até escrevemos carta e o MEC ainda nos diz NÃO? Mas escutar o Frota sim,... https://t.co/IhYXuB1b0U","We already did the act, we already did occupation, until we wrote letter and the MEC still tells us NO? But listen to the Fleet, yes ... https://t.co/IhYXuB1b0U"
"Maior IR na fonte às grandes fortunas e taxação pesada às heranças acima de 1 milhão e criam uma escola para cada c… https://t.co/OI4pC1UFB0","Greater IR at source to large fortunes and heavy taxation to heirs above 1 million and create a school for every c ... https://t.co/OI4pC1UFB0"
"Retweeted Turquim (@turquim5):

#OcupaTudo...Número de universidades ocupadas contra PEC da Maldade do Gov... https://t.co/Y9FfbIdUOs","Retweeted Turquim (@ turquim5):    #OcupaTudo ... Number of universities occupied against PEC of Govt ... https://t.co/Y9FfbIdUOs"
"#OcupaTudo...Número de universidades ocupadas contra PEC da Maldade do Gov golpista já chega a 204. https://t.co/m0CwBFkzqh @revistaforum","#OcupaTudo ... Number of universities occupied against PEC of the evil of the coup Gov already reaches 204. https://t.co/m0CwBFkzqh @revistaforum"
"RT @AnnaLuGama: Os sonhos do brasileiro por um país mais justo e menos desigual, não cabem na PEC55. https://t.co/NEnzdZ2XpA","RT @AnnaLuGama: The dreams of the Brazilian for a fairer and less unequal country, do not fit in the PEC55. Https://t.co/NEnzdZ2XpA"
"#PEC55 Nojo","# PEC55 Disgust"
"RT @LeiLoc13: Amanhã tem +1 jantar no Palácio da Alvorada c senadores p aprovação da PEC55 q condena o país a 20 anos de atraso https://t.c…","RT @ LeiLoc13: Tomorrow has +1 dinner in the Alvorada Palace and senators p approval of PEC55 q condemns the country to 20 years of delay https: //t.c..."
"Ando tão sem saco pra certos tipos de assuntos, tipo, Voldemort (Temer), governo golpista, PEC55...Pq só de lembrar bate aquela mágoa/raiva","I'm so baggy for certain types of issues, like, Voldemort (Temer), coup government, PEC55 ... Just remember to beat that hurt / anger"
"Quinta feira vamos fazer panfletagem aqui em Angatuba, contra a PEC55","Thursday we will do pamphlet here in Angatuba, against PEC55"
"RT @mangarosastudio: Eu Amo Design já saiu! https://t.co/NpjwKDVggB Graças a @flooxus @tcanti @ferpei25 #pec55","RT @mangarosastudio: Eu Amo Design already left! Https://t.co/NpjwKDVggB Thanks to @flooxus @tcanti @ ferpei25 # pec55"
"Os sonhos do brasileiro por um país mais justo e menos desigual, não cabem na PEC55. https://t.co/NEnzdZ2XpA","The dreams of the Brazilian for a fairer and less unequal country, do not fit in the PEC55. Https://t.co/NEnzdZ2XpA"
"ESTUDEI HISTÓRIA DE FORMA REFLEXIVA, Ñ CAIO NA #MÍdiaGolpista / #ProclamaçãoDaRepública #15DeNovembro #foratemer… https://t.co/16meuGRebG","STUDY REFLECTIVE HISTORY, Ñ CAIO NA # MÍdiaGolpista / #Reclamation # 15November # foratemer ... https://t.co/16meuGRebG"
"@Eunicio queremos um #referendo sobre a #pec55(241). O povo tem direito de participar além de escolher \\representantes\\"". #Democracia""","@Eunicio we want a #referendo on the # pec55 (241). The people have the right to participate in addition to choosing \\ ""representatives."" #Democracy """
"Eu Amo Design já saiu! https://t.co/NpjwKDVggB Graças a @flooxus @tcanti @ferpei25 #pec55","Eu Amo Design already left! Https://t.co/NpjwKDVggB Thanks to @flooxus @tcanti @ ferpei25 # pec55"
"Campanha Multinacionais paguem o justo no #Brasil #taxjustice Se pagarem, não precisaremos da #PEC55 https://t.co/J1l2EFddP2","Multinationals campaign pay the fair on #Brazil #taxjustice If they pay, we will not need the # PEC55 https://t.co/J1l2EFddP2"
